region,year,acc_cl_nm,acc_cnt,acc_cnt_cmrt,dth_dnv_cnt,dth_dnv_cnt_cmrt,ftlt_rate,injpsn_cnt,injpsn_cnt_cmrt,tot_acc_cnt,tot_dth_dnv_cnt,tot_injpsn_cnt
영월군,2020,어린이보행사고,2,0.1,0,0.0,0.0,3,0.14,2079,16,2135
영월군,2020,고령운전자사고,37,0.12,1,0.14,2.7,50,0.11,31072,720,44269
영월군,2020,고령보행자사고,9,0.09,2,0.32,22.22,7,0.08,9739,628,9233
영월군,2020,뺑소니사고,1,0.01,0,0.0,0.0,3,0.03,7418,97,10419
영월군,2020,무면허사고,7,0.13,0,0.0,0.0,7,0.09,5307,169,7597
원주시,2020,전체사고,1830,0.87,23,0.75,1.26,2788,0.91,209654,3081,306194
원주시,2020,어린이사고,78,0.93,0,0.0,0.0,98,0.93,8400,24,10500
원주시,2020,고령자사고,292,0.83,8,0.6,2.74,325,0.85,35312,1342,38147
원주시,2020,보행자사고,268,0.73,10,0.91,3.73,273,0.74,36601,1093,36939
원주시,2020,자전거사고,11,0.19,0,0.0,0.0,12,0.2,5667,83,6150
원주시,2020,야간사고,725,0.87,9,0.62,1.24,1118,0.92,83258,1463,121941
원주시,2020,어린이보행사고,15,0.72,0,0.0,0.0,15,0.7,2079,16,2135
원주시,2020,스쿨존내어린이사고,1,0.21,0,0.0,0.0,1,0.2,483,3,507
원주시,2020,고령운전자사고,297,0.96,5,0.69,1.68,430,0.97,31072,720,44269
원주시,2020,고령보행자사고,65,0.67,5,0.8,7.69,60,0.65,9739,628,9233
원주시,2020,개인형이동수단(PM)사고,3,0.33,0,0.0,0.0,3,0.3,897,10,985
원주시,2020,뺑소니사고,80,1.08,0,0.0,0.0,103,0.99,7418,97,10419
원주시,2020,무면허사고,30,0.57,0,0.0,0.0,39,0.51,5307,169,7597
인제군,2020,전체사고,82,0.04,3,0.1,3.66,126,0.04,209654,3081,306194
인제군,2020,어린이사고,4,0.05,0,0.0,0.0,4,0.04,8400,24,10500
인제군,2020,고령자사고,17,0.05,0,0.0,0.0,22,0.06,35312,1342,38147
인제군,2020,보행자사고,8,0.02,0,0.0,0.0,10,0.03,36601,1093,36939
인제군,2020,자전거사고,1,0.02,0,0.0,0.0,2,0.03,5667,83,6150
인제군,2020,야간사고,18,0.02,1,0.07,5.56,28,0.02,83258,1463,121941
인제군,2020,고령운전자사고,15,0.05,0,0.0,0.0,24,0.05,31072,720,44269
인제군,2020,고령보행자사고,1,0.01,0,0.0,0.0,1,0.01,9739,628,9233
인제군,2020,뺑소니사고,3,0.04,0,0.0,0.0,4,0.04,7418,97,10419
인제군,2020,무면허사고,8,0.15,1,0.59,12.5,14,0.18,5307,169,7597
정선군,2020,전체사고,101,0.05,3,0.1,2.97,156,0.05,209654,3081,306194
정선군,2020,어린이사고,4,0.05,0,0.0,0.0,5,0.05,8400,24,10500
정선군,2020,고령자사고,27,0.08,1,0.07,3.7,32,0.08,35312,1342,38147
정선군,2020,보행자사고,18,0.05,1,0.09,5.56,18,0.05,36601,1093,36939
정선군,2020,자전거사고,1,0.02,0,0.0,0.0,1,0.02,5667,83,6150
정선군,2020,야간사고,29,0.03,1,0.07,3.45,38,0.03,83258,1463,121941
정선군,2020,어린이보행사고,1,0.05,0,0.0,0.0,1,0.05,2079,16,2135
정선군,2020,고령운전자사고,21,0.07,0,0.0,0.0,35,0.08,31072,720,44269
정선군,2020,고령보행자사고,8,0.08,1,0.16,12.5,7,0.08,9739,628,9233
정선군,2020,뺑소니사고,1,0.01,0,0.0,0.0,1,0.01,7418,97,10419
정선군,2020,무면허사고,2,0.04,0,0.0,0.0,2,0.03,5307,169,7597
철원군,2020,전체사고,150,0.07,6,0.19,4.0,204,0.07,209654,3081,306194
철원군,2020,어린이사고,7,0.08,0,0.0,0.0,8,0.08,8400,24,10500
철원군,2020,고령자사고,34,0.1,1,0.07,2.94,37,0.1,35312,1342,38147
철원군,2020,보행자사고,24,0.07,2,0.18,8.33,23,0.06,36601,1093,36939
철원군,2020,자전거사고,2,0.04,0,0.0,0.0,2,0.03,5667,83,6150
철원군,2020,야간사고,47,0.06,2,0.14,4.26,54,0.04,83258,1463,121941
철원군,2020,어린이보행사고,1,0.05,0,0.0,0.0,1,0.05,2079,16,2135
철원군,2020,고령운전자사고,36,0.12,1,0.14,2.78,50,0.11,31072,720,44269
철원군,2020,고령보행자사고,5,0.05,0,0.0,0.0,5,0.05,9739,628,9233
철원군,2020,뺑소니사고,11,0.15,2,2.06,18.18,11,0.11,7418,97,10419
철원군,2020,무면허사고,7,0.13,0,0.0,0.0,7,0.09,5307,169,7597
춘천시,2020,전체사고,1380,0.66,23,0.75,1.67,2076,0.68,209654,3081,306194
춘천시,2020,어린이사고,73,0.87,0,0.0,0.0,88,0.84,8400,24,10500
춘천시,2020,고령자사고,222,0.63,8,0.6,3.6,255,0.67,35312,1342,38147
춘천시,2020,보행자사고,219,0.6,4,0.37,1.83,227,0.61,36601,1093,36939
춘천시,2020,자전거사고,26,0.46,2,2.41,7.69,25,0.41,5667,83,6150
춘천시,2020,야간사고,472,0.57,9,0.62,1.91,719,0.59,83258,1463,121941
춘천시,2020,어린이보행사고,14,0.67,0,0.0,0.0,14,0.66,2079,16,2135
춘천시,2020,스쿨존내어린이사고,2,0.41,0,0.0,0.0,2,0.39,483,3,507
춘천시,2020,고령운전자사고,220,0.71,4,0.56,1.82,324,0.73,31072,720,44269
춘천시,2020,고령보행자사고,54,0.55,3,0.48,5.56,53,0.57,9739,628,9233
춘천시,2020,개인형이동수단(PM)사고,10,1.11,0,0.0,0.0,12,1.22,897,10,985
춘천시,2020,뺑소니사고,29,0.39,0,0.0,0.0,42,0.4,7418,97,10419
춘천시,2020,무면허사고,29,0.55,1,0.59,3.45,41,0.54,5307,169,7597
태백시,2020,전체사고,170,0.08,1,0.03,0.59,270,0.09,209654,3081,306194
태백시,2020,어린이사고,8,0.1,0,0.0,0.0,8,0.08,8400,24,10500
태백시,2020,고령자사고,50,0.14,1,0.07,2.0,56,0.15,35312,1342,38147
태백시,2020,보행자사고,30,0.08,0,0.0,0.0,30,0.08,36601,1093,36939
태백시,2020,자전거사고,1,0.02,0,0.0,0.0,1,0.02,5667,83,6150
태백시,2020,야간사고,45,0.05,0,0.0,0.0,71,0.06,83258,1463,121941
태백시,2020,어린이보행사고,3,0.14,0,0.0,0.0,3,0.14,2079,16,2135
태백시,2020,스쿨존내어린이사고,1,0.21,0,0.0,0.0,1,0.2,483,3,507
태백시,2020,고령운전자사고,46,0.15,1,0.14,2.17,75,0.17,31072,720,44269
태백시,2020,고령보행자사고,10,0.1,0,0.0,0.0,10,0.11,9739,628,9233
태백시,2020,뺑소니사고,6,0.08,0,0.0,0.0,12,0.12,7418,97,10419
태백시,2020,무면허사고,2,0.04,0,0.0,0.0,3,0.04,5307,169,7597
평창군,2020,전체사고,154,0.07,5,0.16,3.25,239,0.08,209654,3081,306194
평창군,2020,어린이사고,7,0.08,0,0.0,0.0,8,0.08,8400,24,10500
평창군,2020,고령자사고,46,0.13,2,0.15,4.35,59,0.15,35312,1342,38147
평창군,2020,보행자사고,20,0.05,1,0.09,5.0,20,0.05,36601,1093,36939
평창군,2020,자전거사고,1,0.02,0,0.0,0.0,1,0.02,5667,83,6150
평창군,2020,야간사고,33,0.04,0,0.0,0.0,59,0.05,83258,1463,121941
평창군,2020,어린이보행사고,1,0.05,0,0.0,0.0,1,0.05,2079,16,2135
평창군,2020,고령운전자사고,43,0.14,2,0.28,4.65,61,0.14,31072,720,44269
평창군,2020,고령보행자사고,10,0.1,0,0.0,0.0,10,0.11,9739,628,9233
평창군,2020,뺑소니사고,5,0.07,0,0.0,0.0,6,0.06,7418,97,10419
평창군,2020,무면허사고,5,0.09,0,0.0,0.0,8,0.11,5307,169,7597
홍천군,2020,전체사고,357,0.17,10,0.32,2.8,573,0.19,209654,3081,306194
홍천군,2020,어린이사고,16,0.19,0,0.0,0.0,21,0.2,8400,24,10500
홍천군,2020,고령자사고,92,0.26,3,0.22,3.26,110,0.29,35312,1342,38147
홍천군,2020,보행자사고,52,0.14,4,0.37,7.69,48,0.13,36601,1093,36939
홍천군,2020,자전거사고,4,0.07,0,0.0,0.0,4,0.07,5667,83,6150
홍천군,2020,야간사고,89,0.11,5,0.34,5.62,129,0.11,83258,1463,121941
홍천군,2020,어린이보행사고,3,0.14,0,0.0,0.0,3,0.14,2079,16,2135
홍천군,2020,고령운전자사고,78,0.25,1,0.14,1.28,137,0.31,31072,720,44269
홍천군,2020,고령보행자사고,17,0.17,2,0.32,11.76,15,0.16,9739,628,9233
홍천군,2020,뺑소니사고,10,0.13,0,0.0,0.0,15,0.14,7418,97,10419
홍천군,2020,무면허사고,6,0.11,0,0.0,0.0,11,0.14,5307,169,7597
화천군,2020,전체사고,121,0.06,8,0.26,6.61,207,0.07,209654,3081,306194
화천군,2020,어린이사고,7,0.08,1,4.17,14.29,7,0.07,8400,24,10500
화천군,2020,고령자사고,26,0.07,3,0.22,11.54,27,0.07,35312,1342,38147
화천군,2020,보행자사고,15,0.04,2,0.18,13.33,13,0.04,36601,1093,36939
화천군,2020,자전거사고,3,0.05,1,1.2,33.33,2,0.03,5667,83,6150
화천군,2020,야간사고,25,0.03,2,0.14,8.0,33,0.03,83258,1463,121941
화천군,2020,어린이보행사고,2,0.1,0,0.0,0.0,2,0.09,2079,16,2135
화천군,2020,고령운전자사고,22,0.07,2,0.28,9.09,29,0.07,31072,720,44269
화천군,2020,고령보행자사고,7,0.07,1,0.16,14.29,6,0.06,9739,628,9233
화천군,2020,뺑소니사고,3,0.04,0,0.0,0.0,4,0.04,7418,97,10419
화천군,2020,무면허사고,3,0.06,0,0.0,0.0,7,0.09,5307,169,7597
횡성군,2020,전체사고,223,0.11,7,0.23,3.14,375,0.12,209654,3081,306194
횡성군,2020,어린이사고,10,0.12,0,0.0,0.0,12,0.11,8400,24,10500
횡성군,2020,고령자사고,69,0.2,1,0.07,1.45,83,0.22,35312,1342,38147
횡성군,2020,보행자사고,26,0.07,0,0.0,0.0,27,0.07,36601,1093,36939
횡성군,2020,야간사고,48,0.06,3,0.21,6.25,68,0.06,83258,1463,121941
횡성군,2020,어린이보행사고,1,0.05,0,0.0,0.0,1,0.05,2079,16,2135
횡성군,2020,스쿨존내어린이사고,2,0.41,0,0.0,0.0,2,0.39,483,3,507
횡성군,2020,고령운전자사고,51,0.16,1,0.14,1.96,81,0.18,31072,720,44269
횡성군,2020,고령보행자사고,14,0.14,0,0.0,0.0,14,0.15,9739,628,9233
횡성군,2020,뺑소니사고,6,0.08,0,0.0,0.0,12,0.12,7418,97,10419
횡성군,2020,무면허사고,7,0.13,1,0.59,14.29,13,0.17,5307,169,7597
강릉시,2021,전체사고,653,0.32,17,0.58,2.6,965,0.33,203130,2916,291608
강릉시,2021,어린이사고,35,0.39,0,0.0,0.0,49,0.45,8889,23,10978
강릉시,2021,고령자사고,133,0.38,6,0.46,4.51,148,0.39,34907,1295,37894
강릉시,2021,보행자사고,124,0.35,7,0.69,5.65,123,0.34,35665,1018,36001
강릉시,2021,자전거사고,1,0.02,0,0.0,0.0,1,0.02,5509,70,5999
강릉시,2021,야간사고,210,0.27,7,0.53,3.33,285,0.26,76458,1310,108989
강릉시,2021,어린이보행사고,3,0.12,0,0.0,0.0,3,0.12,2451,10,2529
강릉시,2021,고령운전자사고,118,0.37,3,0.42,2.54,167,0.37,31841,709,44713
강릉시,2021,고령보행자사고,49,0.5,5,0.83,10.2,44,0.47,9893,601,9423
강릉시,2021,개인형이동수단(PM)사고,2,0.12,0,0.0,0.0,2,0.11,1735,19,1901
강릉시,2021,뺑소니사고,20,0.27,2,2.04,10.0,33,0.32,7492,98,10230
강릉시,2021,무면허사고,16,0.35,0,0.0,0.0,34,0.53,4628,121,6437
고성군,2021,전체사고,119,0.06,5,0.17,4.2,199,0.07,203130,2916,291608
고성군,2021,어린이사고,7,0.08,0,0.0,0.0,10,0.09,8889,23,10978
고성군,2021,고령자사고,36,0.1,2,0.15,5.56,46,0.12,34907,1295,37894
고성군,2021,보행자사고,15,0.04,1,0.1,6.67,14,0.04,35665,1018,36001
고성군,2021,야간사고,20,0.03,3,0.23,15.0,29,0.03,76458,1310,108989
고성군,2021,고령운전자사고,26,0.08,2,0.28,7.69,41,0.09,31841,709,44713
고성군,2021,고령보행자사고,5,0.05,1,0.17,20.0,4,0.04,9893,601,9423
고성군,2021,무면허사고,3,0.06,0,0.0,0.0,7,0.11,4628,121,6437
동해시,2021,전체사고,362,0.18,2,0.07,0.55,579,0.2,203130,2916,291608
동해시,2021,어린이사고,17,0.19,0,0.0,0.0,25,0.23,8889,23,10978
동해시,2021,고령자사고,80,0.23,1,0.08,1.25,100,0.26,34907,1295,37894
동해시,2021,보행자사고,65,0.18,0,0.0,0.0,69,0.19,35665,1018,36001
동해시,2021,자전거사고,2,0.04,0,0.0,0.0,2,0.03,5509,70,5999
동해시,2021,야간사고,102,0.13,0,0.0,0.0,165,0.15,76458,1310,108989
동해시,2021,어린이보행사고,3,0.12,0,0.0,0.0,3,0.12,2451,10,2529
동해시,2021,스쿨존내어린이사고,1,0.19,0,0.0,0.0,2,0.36,523,2,563
동해시,2021,고령운전자사고,90,0.28,0,0.0,0.0,134,0.3,31841,709,44713
동해시,2021,고령보행자사고,29,0.29,0,0.0,0.0,30,0.32,9893,601,9423
동해시,2021,개인형이동수단(PM)사고,1,0.06,0,0.0,0.0,1,0.05,1735,19,1901
동해시,2021,뺑소니사고,10,0.13,0,0.0,0.0,23,0.22,7492,98,10230
동해시,2021,무면허사고,3,0.06,0,0.0,0.0,3,0.05,4628,121,6437
삼척시,2021,전체사고,257,0.13,6,0.21,2.33,384,0.13,203130,2916,291608
삼척시,2021,어린이사고,8,0.09,0,0.0,0.0,9,0.08,8889,23,10978
삼척시,2021,고령자사고,63,0.18,3,0.23,4.76,69,0.18,34907,1295,37894
삼척시,2021,보행자사고,49,0.14,3,0.29,6.12,46,0.13,35665,1018,36001
삼척시,2021,자전거사고,6,0.11,0,0.0,0.0,6,0.1,5509,70,5999
삼척시,2021,야간사고,63,0.08,3,0.23,4.76,86,0.08,76458,1310,108989
삼척시,2021,어린이보행사고,1,0.04,0,0.0,0.0,1,0.04,2451,10,2529
삼척시,2021,고령운전자사고,56,0.18,0,0.0,0.0,77,0.17,31841,709,44713
삼척시,2021,고령보행자사고,16,0.16,3,0.5,18.75,13,0.14,9893,601,9423
삼척시,2021,뺑소니사고,13,0.17,0,0.0,0.0,17,0.17,7492,98,10230
삼척시,2021,무면허사고,4,0.09,0,0.0,0.0,6,0.09,4628,121,6437
속초시,2021,전체사고,384,0.19,2,0.07,0.52,584,0.2,203130,2916,291608
속초시,2021,어린이사고,19,0.21,0,0.0,0.0,26,0.24,8889,23,10978
속초시,2021,고령자사고,61,0.17,1,0.08,1.64,67,0.18,34907,1295,37894
속초시,2021,보행자사고,79,0.22,0,0.0,0.0,81,0.22,35665,1018,36001
속초시,2021,자전거사고,6,0.11,0,0.0,0.0,6,0.1,5509,70,5999
속초시,2021,야간사고,140,0.18,1,0.08,0.71,220,0.2,76458,1310,108989
속초시,2021,어린이보행사고,4,0.16,0,0.0,0.0,4,0.16,2451,10,2529
속초시,2021,고령운전자사고,76,0.24,1,0.14,1.32,112,0.25,31841,709,44713
속초시,2021,고령보행자사고,19,0.19,0,0.0,0.0,19,0.2,9893,601,9423
속초시,2021,개인형이동수단(PM)사고,3,0.17,0,0.0,0.0,3,0.16,1735,19,1901
속초시,2021,뺑소니사고,11,0.15,0,0.0,0.0,14,0.14,7492,98,10230
속초시,2021,무면허사고,3,0.06,0,0.0,0.0,4,0.06,4628,121,6437
양구군,2021,전체사고,81,0.04,6,0.21,7.41,122,0.04,203130,2916,291608
양구군,2021,어린이사고,4,0.04,0,0.0,0.0,4,0.04,8889,23,10978
양구군,2021,고령자사고,23,0.07,2,0.15,8.7,27,0.07,34907,1295,37894
양구군,2021,보행자사고,16,0.04,4,0.39,25.0,16,0.04,35665,1018,36001
양구군,2021,야간사고,33,0.04,4,0.31,12.12,49,0.04,76458,1310,108989
양구군,2021,어린이보행사고,2,0.08,0,0.0,0.0,2,0.08,2451,10,2529
양구군,2021,고령운전자사고,19,0.06,1,0.14,5.26,30,0.07,31841,709,44713
양구군,2021,고령보행자사고,7,0.07,2,0.33,28.57,5,0.05,9893,601,9423
양구군,2021,개인형이동수단(PM)사고,1,0.06,0,0.0,0.0,1,0.05,1735,19,1901
양구군,2021,뺑소니사고,1,0.01,0,0.0,0.0,1,0.01,7492,98,10230
양구군,2021,무면허사고,2,0.04,0,0.0,0.0,2,0.03,4628,121,6437
양양군,2021,전체사고,153,0.08,3,0.1,1.96,247,0.08,203130,2916,291608
양양군,2021,어린이사고,4,0.04,0,0.0,0.0,6,0.05,8889,23,10978
양양군,2021,고령자사고,33,0.09,0,0.0,0.0,38,0.1,34907,1295,37894
양양군,2021,보행자사고,20,0.06,0,0.0,0.0,20,0.06,35665,1018,36001
양양군,2021,자전거사고,4,0.07,1,1.43,25.0,4,0.07,5509,70,5999
양양군,2021,야간사고,43,0.06,1,0.08,2.33,69,0.06,76458,1310,108989
양양군,2021,어린이보행사고,2,0.08,0,0.0,0.0,2,0.08,2451,10,2529
양양군,2021,고령운전자사고,21,0.07,0,0.0,0.0,31,0.07,31841,709,44713
양양군,2021,고령보행자사고,6,0.06,0,0.0,0.0,6,0.06,9893,601,9423
양양군,2021,뺑소니사고,7,0.09,0,0.0,0.0,11,0.11,7492,98,10230
양양군,2021,무면허사고,2,0.04,0,0.0,0.0,3,0.05,4628,121,6437
영월군,2021,전체사고,136,0.07,2,0.07,1.47,227,0.08,203130,2916,291608
영월군,2021,어린이사고,13,0.15,0,0.0,0.0,16,0.15,8889,23,10978
영월군,2021,고령자사고,42,0.12,1,0.08,2.38,58,0.15,34907,1295,37894
영월군,2021,보행자사고,20,0.06,0,0.0,0.0,20,0.06,35665,1018,36001
영월군,2021,자전거사고,1,0.02,0,0.0,0.0,1,0.02,5509,70,5999
영월군,2021,야간사고,33,0.04,1,0.08,3.03,48,0.04,76458,1310,108989
영월군,2021,어린이보행사고,2,0.08,0,0.0,0.0,2,0.08,2451,10,2529
영월군,2021,고령운전자사고,32,0.1,1,0.14,3.13,42,0.09,31841,709,44713
영월군,2021,고령보행자사고,9,0.09,0,0.0,0.0,9,0.1,9893,601,9423
영월군,2021,뺑소니사고,6,0.08,0,0.0,0.0,8,0.08,7492,98,10230
영월군,2021,무면허사고,5,0.11,0,0.0,0.0,7,0.11,4628,121,6437
원주시,2021,전체사고,1718,0.85,20,0.69,1.16,2620,0.9,203130,2916,291608
원주시,2021,어린이사고,86,0.97,0,0.0,0.0,106,0.97,8889,23,10978
원주시,2021,고령자사고,319,0.91,10,0.77,3.13,355,0.94,34907,1295,37894
원주시,2021,보행자사고,270,0.76,8,0.79,2.96,275,0.76,35665,1018,36001
원주시,2021,자전거사고,17,0.31,1,1.43,5.88,19,0.32,5509,70,5999
원주시,2021,야간사고,615,0.8,4,0.31,0.65,921,0.85,76458,1310,108989
원주시,2021,어린이보행사고,14,0.57,0,0.0,0.0,14,0.55,2451,10,2529
원주시,2021,스쿨존내어린이사고,4,0.76,0,0.0,0.0,6,1.07,523,2,563
원주시,2021,고령운전자사고,253,0.79,5,0.71,1.98,397,0.89,31841,709,44713
원주시,2021,고령보행자사고,81,0.82,5,0.83,6.17,76,0.81,9893,601,9423
원주시,2021,개인형이동수단(PM)사고,7,0.4,0,0.0,0.0,8,0.42,1735,19,1901
원주시,2021,뺑소니사고,49,0.65,0,0.0,0.0,65,0.64,7492,98,10230
원주시,2021,무면허사고,21,0.45,1,0.83,4.76,31,0.48,4628,121,6437
인제군,2021,전체사고,88,0.04,7,0.24,7.95,154,0.05,203130,2916,291608
인제군,2021,어린이사고,4,0.04,0,0.0,0.0,5,0.05,8889,23,10978
인제군,2021,고령자사고,20,0.06,1,0.08,5.0,27,0.07,34907,1295,37894
인제군,2021,보행자사고,7,0.02,1,0.1,14.29,6,0.02,35665,1018,36001
인제군,2021,자전거사고,2,0.04,0,0.0,0.0,2,0.03,5509,70,5999
인제군,2021,야간사고,20,0.03,2,0.15,10.0,29,0.03,76458,1310,108989
인제군,2021,고령운전자사고,18,0.06,1,0.14,5.56,38,0.08,31841,709,44713
인제군,2021,고령보행자사고,1,0.01,0,0.0,0.0,1,0.01,9893,601,9423
인제군,2021,뺑소니사고,3,0.04,0,0.0,0.0,4,0.04,7492,98,10230
인제군,2021,무면허사고,2,0.04,0,0.0,0.0,2,0.03,4628,121,6437
정선군,2021,전체사고,167,0.08,6,0.21,3.59,244,0.08,203130,2916,291608
정선군,2021,어린이사고,6,0.07,0,0.0,0.0,9,0.08,8889,23,10978
정선군,2021,고령자사고,42,0.12,4,0.31,9.52,41,0.11,34907,1295,37894
정선군,2021,보행자사고,25,0.07,4,0.39,16.0,26,0.07,35665,1018,36001
정선군,2021,야간사고,45,0.06,3,0.23,6.67,58,0.05,76458,1310,108989
정선군,2021,어린이보행사고,1,0.04,0,0.0,0.0,1,0.04,2451,10,2529
정선군,2021,고령운전자사고,45,0.14,1,0.14,2.22,71,0.16,31841,709,44713
정선군,2021,고령보행자사고,7,0.07,2,0.33,28.57,5,0.05,9893,601,9423
정선군,2021,뺑소니사고,6,0.08,2,2.04,33.33,5,0.05,7492,98,10230
정선군,2021,무면허사고,4,0.09,0,0.0,0.0,4,0.06,4628,121,6437
철원군,2021,전체사고,125,0.06,6,0.21,4.8,207,0.07,203130,2916,291608
철원군,2021,어린이사고,7,0.08,0,0.0,0.0,9,0.08,8889,23,10978
철원군,2021,고령자사고,33,0.09,3,0.23,9.09,38,0.1,34907,1295,37894
철원군,2021,보행자사고,9,0.03,0,0.0,0.0,9,0.02,35665,1018,36001
철원군,2021,자전거사고,1,0.02,0,0.0,0.0,1,0.02,5509,70,5999
철원군,2021,야간사고,27,0.04,0,0.0,0.0,45,0.04,76458,1310,108989
철원군,2021,고령운전자사고,40,0.13,1,0.14,2.5,65,0.15,31841,709,44713
철원군,2021,고령보행자사고,1,0.01,0,0.0,0.0,1,0.01,9893,601,9423
철원군,2021,개인형이동수단(PM)사고,1,0.06,0,0.0,0.0,1,0.05,1735,19,1901
철원군,2021,뺑소니사고,4,0.05,0,0.0,0.0,7,0.07,7492,98,10230
철원군,2021,무면허사고,6,0.13,0,0.0,0.0,8,0.12,4628,121,6437
춘천시,2021,전체사고,1361,0.67,23,0.79,1.69,1988,0.68,203130,2916,291608
춘천시,2021,어린이사고,50,0.56,0,0.0,0.0,65,0.59,8889,23,10978
춘천시,2021,고령자사고,270,0.77,8,0.62,2.96,295,0.78,34907,1295,37894
춘천시,2021,보행자사고,225,0.63,10,0.98,4.44,224,0.62,35665,1018,36001
춘천시,2021,자전거사고,36,0.65,0,0.0,0.0,39,0.65,5509,70,5999
춘천시,2021,야간사고,449,0.59,13,0.99,2.9,636,0.58,76458,1310,108989
춘천시,2021,어린이보행사고,9,0.37,0,0.0,0.0,10,0.4,2451,10,2529
춘천시,2021,스쿨존내어린이사고,2,0.38,0,0.0,0.0,3,0.53,523,2,563
춘천시,2021,고령운전자사고,233,0.73,6,0.85,2.58,326,0.73,31841,709,44713
춘천시,2021,고령보행자사고,64,0.65,4,0.67,6.25,61,0.65,9893,601,9423
춘천시,2021,개인형이동수단(PM)사고,11,0.63,0,0.0,0.0,12,0.63,1735,19,1901
춘천시,2021,뺑소니사고,16,0.21,0,0.0,0.0,19,0.19,7492,98,10230
춘천시,2021,무면허사고,33,0.71,1,0.83,3.03,42,0.65,4628,121,6437
태백시,2021,전체사고,190,0.09,7,0.24,3.68,268,0.09,203130,2916,291608
태백시,2021,어린이사고,7,0.08,0,0.0,0.0,8,0.07,8889,23,10978
태백시,2021,고령자사고,51,0.15,4,0.31,7.84,53,0.14,34907,1295,37894
태백시,2021,보행자사고,37,0.1,3,0.29,8.11,35,0.1,35665,1018,36001
태백시,2021,야간사고,41,0.05,2,0.15,4.88,54,0.05,76458,1310,108989
태백시,2021,어린이보행사고,1,0.04,0,0.0,0.0,1,0.04,2451,10,2529
태백시,2021,고령운전자사고,46,0.14,3,0.42,6.52,67,0.15,31841,709,44713
태백시,2021,고령보행자사고,17,0.17,1,0.17,5.88,17,0.18,9893,601,9423
태백시,2021,뺑소니사고,6,0.08,0,0.0,0.0,6,0.06,7492,98,10230
평창군,2021,전체사고,178,0.09,4,0.14,2.25,396,0.14,203130,2916,291608
평창군,2021,어린이사고,13,0.15,0,0.0,0.0,18,0.16,8889,23,10978
평창군,2021,고령자사고,62,0.18,0,0.0,0.0,81,0.21,34907,1295,37894
평창군,2021,보행자사고,13,0.04,0,0.0,0.0,13,0.04,35665,1018,36001
평창군,2021,자전거사고,1,0.02,0,0.0,0.0,1,0.02,5509,70,5999
평창군,2021,야간사고,40,0.05,1,0.08,2.5,68,0.06,76458,1310,108989
평창군,2021,어린이보행사고,1,0.04,0,0.0,0.0,1,0.04,2451,10,2529
평창군,2021,고령운전자사고,43,0.14,0,0.0,0.0,96,0.21,31841,709,44713
평창군,2021,고령보행자사고,8,0.08,0,0.0,0.0,8,0.08,9893,601,9423
평창군,2021,뺑소니사고,6,0.08,0,0.0,0.0,8,0.08,7492,98,10230
평창군,2021,무면허사고,10,0.22,0,0.0,0.0,26,0.4,4628,121,6437
홍천군,2021,전체사고,329,0.16,18,0.62,5.47,564,0.19,203130,2916,291608
홍천군,2021,어린이사고,20,0.22,0,0.0,0.0,29,0.26,8889,23,10978
홍천군,2021,고령자사고,103,0.3,8,0.62,7.77,125,0.33,34907,1295,37894
홍천군,2021,보행자사고,53,0.15,5,0.49,9.43,49,0.14,35665,1018,36001
홍천군,2021,자전거사고,2,0.04,0,0.0,0.0,2,0.03,5509,70,5999
홍천군,2021,야간사고,76,0.1,6,0.46,7.89,103,0.09,76458,1310,108989
홍천군,2021,어린이보행사고,2,0.08,0,0.0,0.0,2,0.08,2451,10,2529
홍천군,2021,고령운전자사고,77,0.24,7,0.99,9.09,125,0.28,31841,709,44713
홍천군,2021,고령보행자사고,24,0.24,3,0.5,12.5,21,0.22,9893,601,9423
홍천군,2021,뺑소니사고,11,0.15,0,0.0,0.0,14,0.14,7492,98,10230
홍천군,2021,무면허사고,5,0.11,3,2.48,60.0,23,0.36,4628,121,6437
화천군,2021,전체사고,96,0.05,2,0.07,2.08,169,0.06,203130,2916,291608
화천군,2021,어린이사고,7,0.08,0,0.0,0.0,9,0.08,8889,23,10978
화천군,2021,고령자사고,20,0.06,1,0.08,5.0,20,0.05,34907,1295,37894
화천군,2021,보행자사고,11,0.03,0,0.0,0.0,12,0.03,35665,1018,36001
화천군,2021,자전거사고,1,0.02,0,0.0,0.0,1,0.02,5509,70,5999
화천군,2021,야간사고,22,0.03,0,0.0,0.0,42,0.04,76458,1310,108989
화천군,2021,어린이보행사고,2,0.08,0,0.0,0.0,2,0.08,2451,10,2529
화천군,2021,고령운전자사고,15,0.05,0,0.0,0.0,24,0.05,31841,709,44713
화천군,2021,고령보행자사고,4,0.04,0,0.0,0.0,4,0.04,9893,601,9423
화천군,2021,뺑소니사고,5,0.07,0,0.0,0.0,10,0.1,7492,98,10230
화천군,2021,무면허사고,1,0.02,0,0.0,0.0,1,0.02,4628,121,6437
횡성군,2021,전체사고,208,0.1,9,0.31,4.33,304,0.1,203130,2916,291608
횡성군,2021,어린이사고,12,0.13,0,0.0,0.0,16,0.15,8889,23,10978
횡성군,2021,고령자사고,60,0.17,4,0.31,6.67,66,0.17,34907,1295,37894
횡성군,2021,보행자사고,26,0.07,2,0.2,7.69,25,0.07,35665,1018,36001
